Linha de Fornecimento,Id,CNPJ,CPF,Nome,Ativo,Recadastrado,Município,UF,Natureza Jurídica,Porte da Empresa,Ramo do Negócio,Unidade Cadastradora,CNAE,CNAE Secundário,Habilitado a Licitar,Número de inscrição,Data de abertura,Endereço eletrônico,Telefone,Nome empresarial,Nome de fantasia,Natureza jurídica API,CNAE API,Logradouro API,Número API,Complemento API,CEP API,Bairro/Distrito API,Município API,UF API
"Instalação / Manutenção - Elevadores, Escadas",879359,66217951000125,,CONSERVADORA DE ELEVADORES BARCELLOS LTDA,Sim,,47333: Juiz de Fora,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,66.217.951/0001-25MATRIZ,19/06/1991,ORMINDAMARIA@NEXTWAVE.COM.BR,32 32158231,CONSERVADORA DE ELEVADORES BARCELLOS LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV BARAO DO RIO BRANCO,1399,,36035000,CENTRO,JUIZ DE FORA,MG
"Instalação / Manutenção - Elevadores, Escadas",908325,37311261000132,,CTE - CAMARGO TECNOLOGIA EMPREENDIMENTOS LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,9512600: REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE COMUNICAÇÃO,,Sim,37.311.261/0001-32MATRIZ,03/06/2020,ALEXANDRO.SERVICOS@YAHOO.COM.BR,31 96814870,CTE - CAMARGO TECNOLOGIA EMPREENDIMENTOS LTDA,CTE - CAMARGO TECNOLOGIA EMPREENDIMENTOS,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R MARIA BORBOLETA,1118,CASA,31640120,JARDIM DOS COMERCIARIOS (VENDA NOVA),BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",932720,17693411000102,,BGG MANUTENCAO DE ELEVADORES LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,17.693.411/0001-02MATRIZ,05/03/2013,BINHABGG@HOTMAIL.COM,31 34367674 31 88505214,BGG MANUTENCAO DE ELEVADORES LTDA,BGG MANUTENCAO,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R ZILA SILVEIRA,252,,31810270,PRIMEIRO DE MAIO,BELO HORIZONTE,MG
"Instalação / Manutenção - Elevadores, Escadas",942515,52168985000162,,BOLDRINE ENGENHARIA E SOLUCOES LTDA,Sim,,53430: Sete Lagoas,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,,,,,,,,,,,,,,,
"Instalação / Manutenção - Elevadores, Escadas",981153,50917123000160,,MULTIPOLO ENGENHARIA LTDA,Sim,,54038: Uberlândia,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,,,,,,,,,,,,,,,
Inspeção e Avaliação de Manutenção - Elevador /,79525,05692622000141,,RASTRO CONSTRUCOES E SERVICOS LTDA,Não,,56251: Cariacica,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim,05.692.622/0001-41MATRIZ,05/06/2003,RASTRO@RASTRO.SRV.BR,27 88495077,RASTRO CONSTRUCOES E SERVICOS LTDA,RASTRO SERVICOS,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R GRACILIANO SALLES,224,,29151780,EXPEDITO,CARIACICA,ES
Inspeção e Avaliação de Manutenção - Elevador /,256190,05876942000151,,LIBARDI ENGENHARIA E SERVICOS LTDA,Sim,,56057: Alfredo Chaves,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,,,,,,,,,,,,,,,
Inspeção e Avaliação de Manutenção - Elevador /,555488,22875208000197,,TROPICAL COMERCIO E SERVICOS LTDA,Sim,,56995: Serra,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,2599301: SERVIÇOS DE CONFECÇÃO DE ARMAÇÕES METÁLICAS PARA A CONSTRUÇÃO,,Sim,22.875.208/0001-97MATRIZ,17/07/2015,ICSSERVICOS@TERRA.COM.BR,27 32283396,TROPICAL COMERCIO E SERVICOS LTDA,ICS INDUSTRIAL E CONSTRUCOES,2062 - Sociedade Empresária Limitada,25993 - Fabricação de produtos de metal não especificados anteriormente,AV CORONEL MANOEL NUNES,3688,: FUNDOS;,29162715,PLANALTO DE CARAPINA,SERRA,ES
Inspeção e Avaliação de Manutenção - Elevador /,603116,27732446000167,,ENGESIN  SOLUCOES EM MONTAGEM E MANUTENCAO INDUSTRIAL LTDA,Sim,,56979: São Mateus,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,3314799: MANUTENÇÃO E REPARAÇÃO DE OUTRAS MÁQUINAS E EQUIPAMENTOS PARA USOS INDUSTRIAIS NÃO ESPECIFICADOS ANTERIORMENTE,,Sim,27.732.446/0001-67MATRIZ,12/05/2017,MARCELODAHORA@ENGESIN.COM.BR,27 36001090,ENGESIN  SOLUCOES EM MONTAGEM E MANUTENCAO INDUSTRIAL LTDA,ENGESIN ENGENHARIA,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R NOSSA SENHORA DE FATIMA,1,,29932620,LITORANEO,SÃO MATEUS,ES
Inspeção e Avaliação de Manutenção - Elevador /,748254,47810819000188,,PETRUS ENGENHARIA E PERICIAS LTDA,Sim,,56073: Anchieta,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,47.810.819/0001-88MATRIZ,01/09/2022,PEDROENGMECANICO2020@GMAIL.COM,27 98208184 0000 00000000,PETRUS ENGENHARIA E PERICIAS LTDA,PETRUS ENGENHARIA,2062 - Sociedade Empresária Limitada,71120 - Serviços de engenharia,R JOAQUIM  FREIRE CORREIA,25,,29230982,MÃE-BÁ,ANCHIETA,ES
Inspeção e Avaliação de Manutenção - Elevador /,830165,48538746000180,,DANIEL SILVA ROCHA SERVICOS INSDUSTRIAIS,Sim,,56995: Serra,ES,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,8121400: LIMPEZA EM PRÉDIOS E EM DOMICÍLIOS,,Sim,,,,,,,,,,,,,,,
Inspeção e Avaliação de Manutenção - Elevador /,66514,04926696000132,,LAJOTAS E TELHAS DOFINI MATERIAL DE CONSTRUCAO LTDA,Não,,47333: Juiz de Fora,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4744005: COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE,,Sim,04.926.696/0001-32MATRIZ,28/02/2002,EMACONFISCAL@YAHOO.COM.BR,32 32145520 32 32145520,LAJOTAS E TELHAS DOFINI MATERIAL DE CONSTRUCAO LTDA,TURQUIM MADEIREIRA E MATERIAL DE CONSTRUCAO,2062 - Sociedade Empresária Limitada,"47440 - Comércio varejista de ferragens, madeira e materiais de construção",R OCTAVIO CORREA MAIA,13,,36071360,SANTO ANTONIO,JUIZ DE FORA,MG
Inspeção e Avaliação de Manutenção - Elevador /,130124,09282007000118,,MCI TECNOLOGIA E SERVICOS LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4322302: INSTALAÇÃO E MANUTENÇÃO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILAÇÃO E REFRIGERAÇÃO",,Sim,09.282.007/0001-18MATRIZ,04/12/2007,REGISTRO@SCALACONT.COM.BR,31 32222691,MCI TECNOLOGIA E SERVICOS LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R DOS TUPIS,38,SALA  1208 C,30190901,CENTRO,BELO HORIZONTE,MG
Inspeção e Avaliação de Manutenção - Elevador /,381854,07747196000121,,ELEVARTE ELEVADORES LTDA,Sim,,44458: Divinópolis,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,,,,,,,,,,,,,,,
Inspeção e Avaliação de Manutenção - Elevador /,385142,20242155000141,,"SEVEN ENGENHARIA, CONSTRUCOES E SERVICOS LTDA",Sim,,46337: Itabira,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,,,,,,,,,,,,,,,
Inspeção e Avaliação de Manutenção - Elevador /,467420,23372889000133,,TREZZE ENGENHARIA LTDA,Não,,54070: Unaí,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,23.372.889/0001-33MATRIZ,29/09/2015,JFCONTABILIDADE.UNAI@GMAIL.COM,38 99309430 38 36764088,TREZZE ENGENHARIA LTDA,TREZZE ENGENHARIA,2062 - Sociedade Empresária Limitada,71120 - Serviços de engenharia,AV GOVERNADOR VALADARES,3696,,38610000,BELA VISTA,UNAÍ,MG
Inspeção e Avaliação de Manutenção - Elevador /,566618,33324044000126,,NORTESUL SOLUCOES EM ENGENHARIA LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,33.324.044/0001-26MATRIZ,11/04/2019,ENGENHARIARAPHAELVALGAS@YAHOO.COM,31 86826026,NORTESUL SOLUCOES EM ENGENHARIA LTDA,,2062 - Sociedade Empresária Limitada,71120 - Serviços de engenharia,R JOSE AMERICO DE ALMEIDA,180,APT   303                 BLOCO 04,30520230,CAMARGOS,BELO HORIZONTE,MG
Inspeção e Avaliação de Manutenção - Elevador /,574897,34902788000143,,ALMEIDA E QUEIROZ SERVICOS DE ENGENHARIA LTDA,Sim,,53996: Ubaí,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,,,,,,,,,,,,,,,
Inspeção e Avaliação de Manutenção - Elevador /,574995,29997625000151,,TOP 3 ENGENHARIA LTDA,Sim,,44458: Divinópolis,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4120400: CONSTRUÇÃO DE EDIFÍCIOS,,Sim,,,,,,,,,,,,,,,
Inspeção e Avaliação de Manutenção - Elevador /,580327,11422777000160,,COPENGE COOPERATIVA DE TRABALHO DOS PROFISSIONAIS DA AREA DE ENGENHARIA,Não,,41238: Belo Horizonte,MG,4: COOPERATIVA,2: null,,,"7020400: ATIVIDADES DE CONSULTORIA EM GESTÃO EMPRESARIAL, EXCETO CONSULTORIA TÉCNICA ESPECÍFICA",,Sim,,,,,,,,,,,,,,,
Inspeção e Avaliação de Manutenção - Elevador /,580484,35433538000174,,M. BARCELOS ENGENHARIA,Não,,43710: Contagem,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,,,,,,,,,,,,,,,
Inspeção e Avaliação de Manutenção - Elevador /,634766,23886977000153,,ENGESERVICE ENGENHARIA E SERVICOS LTDA,Sim,,44458: Divinópolis,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,,,,,,,,,,,,,,,
Inspeção e Avaliação de Manutenção - Elevador /,692302,44020075000100,,JOSE MARIO GODOI HERMENEGILDO,Sim,,41238: Belo Horizonte,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,7119703: SERVIÇOS DE DESENHO TÉCNICO RELACIONADOS À ARQUITETURA E ENGENHARIA,,Sim,,,,,,,,,,,,,,,
Inspeção e Avaliação de Manutenção - Elevador /,912208,53464278000186,,JHONATHA DE OLIVEIRA LTDA,Sim,,42315: Campos Gerais,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,,,,,,,,,,,,,,,
Inspeção e Avaliação de Manutenção - Elevador /,920582,45512152000101,,MATHEUS PIRES DIAS 11784579661,Sim,,43710: Contagem,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,8299799: OUTRAS ATIVIDADES DE SERVIÇOS PRESTADOS PRINCIPALMENTE ÀS EMPRESAS NÃO ESPECIFICADAS ANTERIORMENTE,,Sim,,,,,,,,,,,,,,,
Manutenção Elevador Hidráulico/Elétrico -,346773,30571640000112,,ELETRICA CARVALHO COMERCIO E SERVICOS MECANICOS LTDA,Sim,,56030: Alegre,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4520003: SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO ELÉTRICA DE VEÍCULOS AUTOMOTORES,,Sim,30.571.640/0001-12MATRIZ,14/08/1985,ELETRICANILOCARVALHO@HOTMAIL.COM,28 35521346,ELETRICA CARVALHO COMERCIO E SERVICOS MECANICOS LTDA,ELETRICA CARVALHO,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R UMBELINO PINHEIRO REIS,S/N,KM 1,29500000,,ALEGRE,ES
Manutenção Elevador Hidráulico/Elétrico -,371770,36363372000120,,PFISTER INDUSTRIA E COMERCIO LTDA,Sim,,57037: Vila Velha,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"2930103: FABRICAÇÃO DE CABINES, CARROCERIAS E REBOQUES PARA OUTROS VEÍCULOS AUTOMOTORES, EXCETO CAMINHÕES E ÔNIBUS",,Sim,36.363.372/0001-20MATRIZ,20/09/1991,,,PFISTER INDUSTRIA E COMERCIO LTDA,PFISTER,2062 - Sociedade Empresária Limitada,"29301 - Fabricação de cabines, carrocerias e reboques para veículos automotores",R JOANOPOLIS,387,,29112150,JARDIM MARILANDIA,VILA VELHA,ES
Manutenção Elevador Hidráulico/Elétrico -,507522,09544235000119,,TAMIRIS COMERCIO E SERVICOS LTDA,Sim,,56111: Aracruz,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4530703: COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,,Sim,09.544.235/0001-19MATRIZ,08/04/2008,,27 32568275,TAMIRIS COMERCIO E SERVICOS LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,RDV LUIZ THEODORO MUSSO,950-A,LOJA,29194004,DE CARLI,ARACRUZ,ES
Manutenção Elevador Hidráulico/Elétrico -,662363,39594345000156,,M2 PORTO AUTOMACAO INDUSTRIAL E RESIDENCIAL LTDA,Sim,,56774: Nova Venécia,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4742300: COMÉRCIO VAREJISTA DE MATERIAL ELÉTRICO,,Sim,,,,,,,,,,,,,,,
Manutenção Elevador Hidráulico/Elétrico -,761020,45784680000110,,SURROUND SOM E ACESSORIOS LTDA,Sim,,56251: Cariacica,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4530703: COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,,Sim,,,,,,,,,,,,,,,
Manutenção Elevador Hidráulico/Elétrico -,782250,37229528000147,,ROBELIO ALVES 94514496553,Sim,,56472: Guarapari,ES,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,4399103: OBRAS DE ALVENARIA,,Sim,37.229.528/0001-47MATRIZ,26/05/2020,ROBELIOFLA@GMAIL.COM,27 99766846,ROBELIO ALVES 94514496553,HELP SOLUCOES E SERVICOS,2135 - Empresário (Individual),00000 - Sem informação,R MANACAS,47,CASA  1                   COND  RES ENSEADA,29206590,NOVA GUARAPARI,GUARAPARI,ES
Manutenção Elevador Hidráulico/Elétrico -,845610,34242199000186,,WORK PECAS E SERVICOS LTDA,Sim,,56995: Serra,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4530703: COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,,Sim,34.242.199/0001-86MATRIZ,17/07/2019,WORKMECANICA@GMAIL.COM,27 99377110,WORK PECAS E SERVICOS LTDA,WORK PECAS E SERVICOS,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R 13 DE MAIO,58,,29162040,JARDIM TROPICAL,SERRA,ES
Manutenção Elevador Hidráulico/Elétrico -,849072,36426981000180,,36.426.981 ANDREAZZE FERREIRA DA SILVA,Sim,,57037: Vila Velha,ES,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,8219999: PREPARAÇÃO DE DOCUMENTOS E SERVIÇOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NÃO ESPECIFICADOS ANTERIORMENTE,,Sim,,,,,,,,,,,,,,,
Manutenção Elevador Hidráulico/Elétrico -,954712,22738375000196,,DUARTE CONSTRUTORA E SERVICOS LTDA,Sim,,56634: Linhares,ES,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,3314710: MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS E EQUIPAMENTOS PARA USO GERAL NÃO ESPECIFICADOS ANTERIORMENTE,,Sim,22.738.375/0001-96MATRIZ,28/06/2015,DUARTECONSTRUTORAESERVICOS@OUTLOOK.COM,27 97545167,DUARTE CONSTRUTORA E SERVICOS LTDA,DUARTE CONSTRUTORA E SERVICOS,2062 - Sociedade Empresária Limitada,73190 - Atividades de publicidade não especificadas anteriormente,AV JOSE ARMANI,874,,29905190,LINHARES V,LINHARES,ES
Manutenção Elevador Hidráulico/Elétrico -,135401,09665096000181,,BRASMILI COMERCIO E SERVICOS LTDA,Não,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4743100: COMÉRCIO VAREJISTA DE VIDROS,,Sim,09.665.096/0001-81MATRIZ,16/06/2008,LUCIANO@MASTERCONTABILIDADE.COM,31 32343581 31 30887444,BRASMILI COMERCIO E SERVICOS LTDA,,2062 - Sociedade Empresária Limitada,47431 - Comércio varejista de vidros,R DOS JAVAES,201,LOJA: 01 E LOJA 02;,31530330,SANTA MONICA,BELO HORIZONTE,MG
Manutenção Elevador Hidráulico/Elétrico -,302574,15651153000176,,A1 LOCADORA E TRANSPORTES LTDA,Sim,,54038: Uberlândia,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4929901: TRANSPORTE RODOVIÁRIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, MUNICIPAL",,Sim,,,,,,,,,,,,,,,
Manutenção Elevador Hidráulico/Elétrico -,317215,17164322000179,,CAPITAL PECAS E SERVICOS AUTOMOTIVOS LTDA,Não,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4530703: COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,,Sim,17.164.322/0001-79MATRIZ,14/11/2012,SENHAS@PREVISA.COM.BR,31 32243153,CAPITAL PECAS E SERVICOS AUTOMOTIVOS LTDA,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R MENDANHA,202,,30720120,PADRE EUSTAQUIO,BELO HORIZONTE,MG
Manutenção Elevador Hidráulico/Elétrico -,336987,17615866000100,,DIOGO RODRIGUES MEIRA 11838405607,Não,,50830: Resende Costa,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,3319800: MANUTENÇÃO E REPARAÇÃO DE EQUIPAMENTOS E PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,,Sim,17.615.866/0001-00MATRIZ,21/02/2013,,32 98017316,DIOGO RODRIGUES MEIRA 11838405607,MIX MANUTENCOES,2135 - Empresário (Individual),00000 - Sem informação,R CELSO DE RESENDE,190,,36340000,NOSSA SENHORA APARECIDA,RESENDE COSTA,MG
Manutenção Elevador Hidráulico/Elétrico -,337274,05951457000103,,RENATO JORGE SILVA PINHEIRO,Não,,40673: Araçuai,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,4520001: SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES,,Sim,05.951.457/0001-03MATRIZ,16/10/2003,RENATOAUTOMECANICA@YAHOO.COM.BR,33 37314532,RENATO JORGE SILVA PINHEIRO,RENATO AUTO MECANICA E PECAS,2135 - Empresário (Individual),00000 - Sem informação,R MONTES CLAROS,512,,39600000,SANTA TEREZA,ARAÇUAÍ,MG
Manutenção Elevador Hidráulico/Elétrico -,345836,08959170000100,,NILTON GONCALVES COTA JUNIOR,Não,,41238: Belo Horizonte,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,"7490104: ATIVIDADES DE INTERMEDIAÇÃO E AGENCIAMENTO DE SERVIÇOS E NEGÓCIOS EM GERAL, EXCETO IMOBILIÁRIOS",,Sim,08.959.170/0001-00MATRIZ,27/07/2007,NILTON@ABNCTEC.COM.BR,31 31440408 31 41010878,NILTON GONCALVES COTA JUNIOR,ABNC TECNOLOGIA,2135 - Empresário (Individual),"74901 - Atividades profissionais, científicas e técnicas não especificadas anteriormente",R ANDALUZITA,131,ANDAR 7                   SALA  702,30310030,CARMO,BELO HORIZONTE,MG
Manutenção Elevador Hidráulico/Elétrico -,363728,25625609000187,,PUNGIRUM CAR SERVICE LTDA,Sim,,53716: Teófilo Otoni,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4530703: COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,,Sim,25.625.609/0001-87MATRIZ,01/03/1989,PILOTO@UAI.COM.BR,33 35213078,PUNGIRUM CAR SERVICE LTDA,PUNGIRUM BOSCH CAR SERVICE,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV SIDONIO OTONI,1354,,39800224,JOAQUIM PEDROSA,TEÓFILO OTONI,MG
Manutenção Elevador Hidráulico/Elétrico -,396850,18313153000154,,FERREIRA & ARAUJO MATERIAIS ELETRICOS LTDA,Não,,29033: Araporá,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4742300: COMÉRCIO VAREJISTA DE MATERIAL ELÉTRICO,,Sim,,,,,,,,,,,,,,,
Manutenção Elevador Hidráulico/Elétrico -,397369,17812359000166,,SL CONSULT - SERVICOS ESPECIALIZADOS LTDA,Sim,,50350: Poços de Caldas,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,6920601: ATIVIDADES DE CONTABILIDADE,,Sim,,,,,,,,,,,,,,,
Manutenção Elevador Hidráulico/Elétrico -,399496,26099770000127,,DIAMANTE SERVICOS AUTOMOTIVOS LTDA.,Sim,,41017: Bambuí,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4520001: SERVIÇOS DE MANUTENÇÃO E REPARAÇÃO MECÂNICA DE VEÍCULOS AUTOMOTORES,,Sim,26.099.770/0001-27MATRIZ,29/09/1989,OFICINA.DIAMANTE@YAHOO.COM.BR,37 34311973 37 88267908,DIAMANTE SERVICOS AUTOMOTIVOS LTDA.,,2062 - Sociedade Empresária Limitada,00000 - Sem informação,R PADRE JOAO VELOSO,186,,38900000,CENTRO,BAMBUÍ,MG
Manutenção Elevador Hidráulico/Elétrico -,424346,21097294000191,,TENG ENGENHARIA E CONSTRUCAO LTDA,Sim,,49590: Patos de Minas,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7112000: SERVIÇOS DE ENGENHARIA,,Sim,,,,,,,,,,,,,,,
Manutenção Elevador Hidráulico/Elétrico -,438572,07983589000134,,ELETRODIESEL PARACATU LTDA,Sim,,49395: Paracatu,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4530703: COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,,Sim,,,,,,,,,,,,,,,
Manutenção Elevador Hidráulico/Elétrico -,464635,17823653000173,,ROCHAM LOCACAO DE VEICULOS LTDA,Sim,,41238: Belo Horizonte,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,7711000: LOCAÇÃO DE AUTOMÓVEIS SEM CONDUTOR,,Sim,17.823.653/0001-73MATRIZ,26/03/2013,RODRIGOCHAVESMENDES@HOTMAIL.COM,31 91388391,ROCHAM LOCACAO DE VEICULOS LTDA,LOCAMAX,2062 - Sociedade Empresária Limitada,77110 - Locação de automóveis sem condutor,R SAGITARIO,427,SALA  7,30360230,SANTA LUCIA,BELO HORIZONTE,MG
Manutenção Elevador Hidráulico/Elétrico -,483138,23960419000190,,DIMAS FULGENCIO AUTO PECAS,Sim,,41238: Belo Horizonte,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,4530703: COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,,Sim,23.960.419/0001-90MATRIZ,13/01/2016,DIMAS@GARRAAUTOPECAS.COM.BR,31 99545016,DIMAS FULGENCIO AUTO PECAS,GARRA AUTO PECAS,2135 - Empresário (Individual),00000 - Sem informação,R CESARIO ALVIM,991,LOJA  01,30720270,PADRE EUSTAQUIO,BELO HORIZONTE,MG
Manutenção Elevador Hidráulico/Elétrico -,509482,26915968000131,,VICTOR VIEIRA FUDIMURA COMERCIO SERVICOS E ASSISTENCIA TECNICA,Sim,,41238: Belo Horizonte,MG,1: EMPRESÁRIO (INDIVIDUAL),2: null,,,"4329103: INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",,Sim,26.915.968/0001-31MATRIZ,20/01/2017,PONTUALCONTABIL@TERRA.COM.BR,31 32263406 31 32263326,VICTOR VIEIRA FUDIMURA COMERCIO SERVICOS E ASSISTENCIA TECNICA,ELEVACE ELEVADORES,2135 - Empresário (Individual),00000 - Sem informação,R CASABLANCA,169,CASA  B,31365232,SANTA TEREZINHA,BELO HORIZONTE,MG
Manutenção Elevador Hidráulico/Elétrico -,576819,21091757000108,,TARGET MECANICA INDUSTRIAL LTDA,Sim,,43710: Contagem,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,3314701: MANUTENÇÃO E REPARAÇÃO DE MÁQUINAS MOTRIZES NÃO-ELÉTRICAS,,Sim,21.091.757/0001-08MATRIZ,23/09/2014,ELIAS.LOPES@TARGETMECANICA.COM.BR,31 33963562,TARGET MECANICA INDUSTRIAL LTDA,TARGET MECANICA,2062 - Sociedade Empresária Limitada,00000 - Sem informação,AV SEVERINO BALLESTEROS RODRIGUES,2865,LETRA: A;,32110005,RESSACA,CONTAGEM,MG
Manutenção Elevador Hidráulico/Elétrico -,581292,24306625000144,,FCF COMERCIO LTDA,Não,,41335: Betim,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,4530703: COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,,Sim,,,,,,,,,,,,,,,
Manutenção Elevador Hidráulico/Elétrico -,607559,00770938000190,,GGT TELEMATICA E COMUNICACAO LTDA,Sim,,54038: Uberlândia,MG,2: SOCIEDADE EMPRESÁRIA LIMITADA,2: null,,,"4520007: SERVIÇOS DE INSTALAÇÃO, MANUTENÇÃO E REPARAÇÃO DE ACESSÓRIOS PARA VEÍCULOS AUTOMOTORES",,Sim,,,,,,,,,,,,,,,
